"source","dest","loc","bytes","sha256","reason","action"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\B30_056__LSE_FOUND_B28_ABIOTIC_FertilizerBurn_LeafScorchPattern_CannabisCropMismatch_Fenrisulfir_CC-BY-SA-GFDL.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\B30_056__LSE_FOUND_B28_ABIOTIC_FertilizerBurn_LeafScorchPattern_CannabisCropMismatch_Fenrisulfir_CC-BY-SA-GFDL.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","442054","6B5C5D68921C7C9BBB3695F4A64F34D071FE3A1F1FB9425585C7B78293A73A68","already in repo","skip"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\B30_070__LSE_FOUND_B29_ABIOTIC_Tomato_HerbicideContaminatedCompost_NicoleSanchez-OSU-Bugwood_CC-BY-3_ID5625303.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\B30_070__LSE_FOUND_B29_ABIOTIC_Tomato_HerbicideContaminatedCompost_NicoleSanchez-OSU-Bugwood_CC-BY-3_ID5625303.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","594874","D2C415CDE3F896705008354E11A865D86980F8BFC2C81F7876FD2CFB8AF3C0C1","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Root Bound Plant.jfif","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Root Bound Plant.jfif","LSE_FINAL_IMAGE_AND_SPLIT_FIX","812590","4BCE6BFFBBFD28B302ABFE1FEA3C13EF5FD8DFB986731E2900129DB8189E3138","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\squash vine borer (Melittia cucurbitae eggs).jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\squash vine borer (Melittia cucurbitae eggs).jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","908146","06F33CCF96DB13DFD0CD568E6FC3C0304A327990B27D930BB76333FB5A9A92A4","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\squash vine borer (Melittia cucurbitae).jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\squash vine borer (Melittia cucurbitae).jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","386904","D6C49DB022BED155235FCC7BCF3CD723FF042396F5AF035D268FB6E1158951CA","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\01_SoilEcology_AMF_hyphae_spores_glomalin_USDA-ARS_K9968-1.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\01_SoilEcology_AMF_hyphae_spores_glomalin_USDA-ARS_K9968-1.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","95869","D623D430AD1D57002BE158336C8C6DEE52F89B2E105B1ADA87FA34123B447A29","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\02_D1137-1_arbuscules_corn_root_cells_Kristine_Nichols_USDA_ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\02_D1137-1_arbuscules_corn_root_cells_Kristine_Nichols_USDA_ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","130718","F0FA33A5E37ED8AA7A57F00310D003394BA7BFBC6C7B7320A04578270E9B9F9A","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\04_Compost_temperature_contaminant_check_USDA-ARS_D1635-8.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\04_Compost_temperature_contaminant_check_USDA-ARS_D1635-8.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","347500","CC358A624A145BF3A4C0BDA91800A53B76277FED6F7D822434E839A9D700BA8C","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\04_K5842-1_handful_of_worms_Scott_Bauer_USDA_ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\04_K5842-1_handful_of_worms_Scott_Bauer_USDA_ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","123123","8D7C771B4AB982B30A28D1254A9F8E1E87DFB75AB78913621C202B7C8D089209","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\05_Compost_BSF_frass_material_ID_USDA-ARS_D4337-1.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\05_Compost_BSF_frass_material_ID_USDA-ARS_D4337-1.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","387385","CA21DEE0E00F283A2A2FABC597191ADE7BE2E4AEEC57ADDC4ABD8545B3AD9954","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\06_Compost_BSF_larvae_7day_CC-BY-SA_Zenyrgarden.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\06_Compost_BSF_larvae_7day_CC-BY-SA_Zenyrgarden.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","1964629","4901F532B7B7F17D4EFB234A803C2F50B68AACFA03D31BC7F6B0FDD96C70E0DC","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\07_Compost_BSF_egg_deposition_cardboard_CC-BY-SA_GeeW.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\07_Compost_BSF_egg_deposition_cardboard_CC-BY-SA_GeeW.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","424708","7258F2A9096F14E178978800252989361CCDB0740EB2D2C6A4AAA77A1DC22771","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\08_Micronutrients_iron_deficiency_interveinal_chlorosis_CC0_peach.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\08_Micronutrients_iron_deficiency_interveinal_chlorosis_CC0_peach.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","690349","9F3FEA2292A2F0748CF5687E4AB72FAC2E8E5EBAFB93CA82D43C26A6225850B6","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\09_NitrogenFixers_clover_root_nodule_cross_section_CC-BY-SA_Bwiltz.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\09_NitrogenFixers_clover_root_nodule_cross_section_CC-BY-SA_Bwiltz.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","770777","90341B5D17D4EE0411669F98B12685EC665FCF7C26E64F30518999D67E8234CA","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\10_Water_subsurface_drip_wetting_pattern_USDA-ARS_D1094-1.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\10_Water_subsurface_drip_wetting_pattern_USDA-ARS_D1094-1.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","231166","2F13FD9BD51E7072009E5F9729192B748880A23E3BD1EFFCF7CE9E9CA2180E9D","already in repo","skip"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\11_Infrastructure_hoop_house_raised_bed_microirrigation_USDA_LanceCheung_PD.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\11_Infrastructure_hoop_house_raised_bed_microirrigation_USDA_LanceCheung_PD.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","3553253","73EAAC7CBA1FD5CE51822491FB8A380FDAC63FAA433B5CF6CCFB21B25868CD8B","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\12_SeedStarting_paper_towel_germination_quality_test_USDA_LanceCheung_PD.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\12_SeedStarting_paper_towel_germination_quality_test_USDA_LanceCheung_PD.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","11795731","96E597AEA6BDF4AAE15D2842E27D5D4AFACE994FB75A097AD4911AE458226B0C","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_01_APPROVED_green_lacewing_larva_feeding_whitefly_K7545-9_Jack-Dykinga_USDA-ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_01_APPROVED_green_lacewing_larva_feeding_whitefly_K7545-9_Jack-Dykinga_USDA-ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","123392","B008C4AB4DABE5E05F85C5B8DC0E4C05ADB5B0E207CC67AD8E11F047C3B27738","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_02_APPROVED_pepper_roots_southern_root-knot_nematode_galling_K7787-9_Scott-Bauer_USDA-ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_02_APPROVED_pepper_roots_southern_root-knot_nematode_galling_K7787-9_Scott-Bauer_USDA-ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","175685","45A40D5D0DCE38367ECD0217A2F640633373CBE058EB09E8BDBB91A440039D6D","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_03_APPROVED_two-spotted_spider_mite_magnified_D3685-1_ECMU_USDA-ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_03_APPROVED_two-spotted_spider_mite_magnified_D3685-1_ECMU_USDA-ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","257945","0E7A76C336641D5FEBAA4D64260B6644097EFF5C270E571FAF0BA62DA60C0BA7","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_04_CONDITIONAL_powdery_mildew_on_zinnia_D785-2_Steve-Ausmus_USDA-ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_04_CONDITIONAL_powdery_mildew_on_zinnia_D785-2_Steve-Ausmus_USDA-ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","2668499","33D820CD3A644F9A79E2B08C80F6AC077F95F8151054DC276811C711183B5496","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_05_APPROVED_sweet_potato_root-knot_galling_20180907-ARS-WR-0001_William-Rutter_USDA-ARS_RAWPIXEL-LOWRES.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_05_APPROVED_sweet_potato_root-knot_galling_20180907-ARS-WR-0001_William-Rutter_USDA-ARS_RAWPIXEL-LOWRES.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","153520","67246130843EA0A9551AA18B866AF2A92E47D88075F1C50FD288A299EF7D2E48","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_06_CONDITIONAL_cercospora_leaf_spot_sugar_beet_5357576_Howard-Schwartz_CC-BY-3.0.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_06_CONDITIONAL_cercospora_leaf_spot_sugar_beet_5357576_Howard-Schwartz_CC-BY-3.0.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","578952","5849846806C97F7C070B3E3AAF3091723D5AB3EB068B7966C4F2486E3B5230A1","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_07_CONDITIONAL_diamondback_moth_larvae_on_cabbage_K3729-3_Doug-Wilson_USDA-ARS.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B05_07_CONDITIONAL_diamondback_moth_larvae_on_cabbage_K3729-3_Doug-Wilson_USDA-ARS.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","69794","9B89D4209D303F0EA078D13F022E3D7A7D8C9C0E82E659B65AF3DDB9925DC1D1","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Pepper_BacterialLeafSpot_Xanthomonas_CC0_ScotNelson.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Pepper_BacterialLeafSpot_Xanthomonas_CC0_ScotNelson.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","3545885","55BB08A87CACF109B6489AE76473FDA3CE6EAF62F510484400DD34D8969B2407","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Solanaceous_SpiderMite_WebbingOnTomato_CC-BY-3-US_ClemsonUSDA.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Solanaceous_SpiderMite_WebbingOnTomato_CC-BY-3-US_ClemsonUSDA.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","5086486","AC8F2AE9BCB6AF293BF1271D17B353AEDA959BF3AA05231E4A62A5E72D350F8F","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Tomatillo_ThreeLinedPotatoBeetle_Adult_CC-BY-2_IanSutton.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Tomatillo_ThreeLinedPotatoBeetle_Adult_CC-BY-2_IanSutton.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","6969111","979ED99DB4F01C0893C5253AF66179E86103A34DBD9766B760FC294B8E35F5B0","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Tomato_EarlyBlight_AlternariaSolani_TargetLeafLesions_CC-BY-3-US_ClemsonUSDA.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Tomato_EarlyBlight_AlternariaSolani_TargetLeafLesions_CC-BY-3-US_ClemsonUSDA.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","4560270","DB66BA3BB1B19B14F766D9D29AD46EE7CB3FECCBB3EAB02AFF36DE32E856251F","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Tomato_SeptoriaLeafSpot_LowerLeafSmallTanDarkMargin_CC0_Wolan268.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B07_Tomato_SeptoriaLeafSpot_LowerLeafSmallTanDarkMargin_CC0_Wolan268.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","4383069","C7DCC3A1451E792F7BE0B8653EE750E7822E8DB15C3F5C1CC442B590383A26BD","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_Cucumber_StripedCucumberBeetle_Adult_PD-USDA_Clemson.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_Cucumber_StripedCucumberBeetle_Adult_PD-USDA_Clemson.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","5133256","B6A8790B7B425B2BE71EC8049396153A081DFE91DC3179D3496BDE12F814C1D7","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_Cucurbits_PowderyMildew_SquashLeaf_CC-BY-SA-4_DmitryBrant.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_Cucurbits_PowderyMildew_SquashLeaf_CC-BY-SA-4_DmitryBrant.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","15676257","EA5E22687FB5C0238D03C6A3B77CA31BFE9AA4391A4120E4022A9185E48E90B4","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_SummerSquash_SquashVineBorer_LarvaFrassStemCut_CC-BY-2-5_Pollinator.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_SummerSquash_SquashVineBorer_LarvaFrassStemCut_CC-BY-2-5_Pollinator.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","1067531","8DB20E4DDBC0BA2EF9B801F7F04939DF6F8923B0F92CB635C20E2F0D3CE2887B","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_SweetPotato_RootKnotNematode_Galling_PD-USDA_WilliamRutter.jpg","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Chatgpt  Book update\LSE_FIVE_BOOK_WORKING_SET\Final Formatting of Book\assets\Images from internet\B08_SweetPotato_RootKnotNematode_Galling_PD-USDA_WilliamRutter.jpg","LSE_FINAL_IMAGE_AND_SPLIT_FIX","39479425","3CECBA72C913152817B12FF26B29018E6841C3EBCEDBD12B0D1EA6F125C5EB74","unique, archive","copy"
